Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,086338,2014,06,13,17.5,1,Y
IDCJAC0010,086338,2014,06,14,14.7,1,Y
IDCJAC0010,086338,2014,06,15,14.7,1,Y
IDCJAC0010,086338,2014,06,16,16.6,1,Y
IDCJAC0010,086338,2014,06,17,14.9,1,Y
IDCJAC0010,086338,2014,06,18,14.1,1,Y
IDCJAC0010,086338,2014,06,19,12.5,1,Y
IDCJAC0010,086338,2014,06,20,15.8,1,Y
IDCJAC0010,086338,2014,06,21,15.9,1,Y
IDCJAC0010,086338,2014,06,22,15.7,1,Y
IDCJAC0010,086338,2014,06,23,15.0,1,Y
IDCJAC0010,086338,2014,06,24,14.3,1,Y
IDCJAC0010,086338,2014,06,25,15.8,1,Y
IDCJAC0010,086338,2014,06,26,16.2,1,Y
IDCJAC0010,086338,2014,06,27,15.1,1,Y
IDCJAC0010,086338,2014,06,28,13.3,1,Y
IDCJAC0010,086338,2014,06,29,11.1,1,Y
IDCJAC0010,086338,2014,06,30,13.2,1,Y
IDCJAC0010,086338,2014,07,01,13.3,1,Y
IDCJAC0010,086338,2014,07,02,16.7,1,Y
IDCJAC0010,086338,2014,07,03,13.1,1,Y
IDCJAC0010,086338,2014,07,04,12.8,1,Y
IDCJAC0010,086338,2014,07,05,15.3,1,Y
IDCJAC0010,086338,2014,07,06,13.8,1,Y
IDCJAC0010,086338,2014,07,07,15.8,1,Y
IDCJAC0010,086338,2014,07,08,15.1,1,Y
IDCJAC0010,086338,2014,07,09,11.7,1,Y
IDCJAC0010,086338,2014,07,10,14.7,1,Y
IDCJAC0010,086338,2014,07,11,14.6,1,Y
IDCJAC0010,086338,2014,07,12,10.4,1,Y
IDCJAC0010,086338,2014,07,13,13.6,1,Y
IDCJAC0010,086338,2014,07,14,13.5,1,Y
IDCJAC0010,086338,2014,07,15,13.2,1,Y
IDCJAC0010,086338,2014,07,16,14.7,1,Y
IDCJAC0010,086338,2014,07,17,12.3,1,Y
IDCJAC0010,086338,2014,07,18,12.5,1,Y
IDCJAC0010,086338,2014,07,19,12.7,1,Y
IDCJAC0010,086338,2014,07,20,13.7,1,Y
IDCJAC0010,086338,2014,07,21,12.9,1,Y
IDCJAC0010,086338,2014,07,22,12.2,1,Y
IDCJAC0010,086338,2014,07,23,14.1,1,Y
IDCJAC0010,086338,2014,07,24,15.0,1,Y
IDCJAC0010,086338,2014,07,25,16.4,1,Y
IDCJAC0010,086338,2014,07,26,14.8,1,Y
IDCJAC0010,086338,2014,07,27,16.8,1,Y
IDCJAC0010,086338,2014,07,28,16.9,1,Y
IDCJAC0010,086338,2014,07,29,16.8,1,Y
IDCJAC0010,086338,2014,07,30,19.3,1,Y
IDCJAC0010,086338,2014,07,31,19.7,1,Y
IDCJAC0010,086338,2014,08,01,10.1,1,Y
IDCJAC0010,086338,2014,08,02,11.9,1,Y
IDCJAC0010,086338,2014,08,03,14.4,1,Y
IDCJAC0010,086338,2014,08,04,14.9,1,Y
IDCJAC0010,086338,2014,08,05,16.8,1,Y
IDCJAC0010,086338,2014,08,06,16.0,1,Y
IDCJAC0010,086338,2014,08,07,14.1,1,Y
IDCJAC0010,086338,2014,08,08,16.3,1,Y
IDCJAC0010,086338,2014,08,09,15.2,1,Y
IDCJAC0010,086338,2014,08,10,12.2,1,Y
IDCJAC0010,086338,2014,08,11,12.2,1,Y
IDCJAC0010,086338,2014,08,12,11.9,1,Y
IDCJAC0010,086338,2014,08,13,13.5,1,Y
IDCJAC0010,086338,2014,08,14,13.7,1,Y
IDCJAC0010,086338,2014,08,15,16.9,1,Y
IDCJAC0010,086338,2014,08,16,11.7,1,Y
IDCJAC0010,086338,2014,08,17,15.0,1,Y
IDCJAC0010,086338,2014,08,18,13.5,1,Y
IDCJAC0010,086338,2014,08,19,13.4,1,Y
IDCJAC0010,086338,2014,08,20,12.6,1,Y
IDCJAC0010,086338,2014,08,21,17.8,1,Y
IDCJAC0010,086338,2014,08,22,20.2,1,Y
IDCJAC0010,086338,2014,08,23,20.7,1,Y
IDCJAC0010,086338,2014,08,24,15.5,1,Y
IDCJAC0010,086338,2014,08,25,16.6,1,Y
IDCJAC0010,086338,2014,08,26,17.6,1,Y
IDCJAC0010,086338,2014,08,27,17.4,1,Y
IDCJAC0010,086338,2014,08,28,18.8,1,Y
IDCJAC0010,086338,2014,08,29,14.9,1,Y
IDCJAC0010,086338,2014,08,30,21.1,1,Y
IDCJAC0010,086338,2014,08,31,21.8,1,Y
IDCJAC0010,086338,2014,09,01,15.5,1,Y
IDCJAC0010,086338,2014,09,02,14.2,1,Y
IDCJAC0010,086338,2014,09,03,13.8,1,Y
IDCJAC0010,086338,2014,09,04,14.3,1,Y
IDCJAC0010,086338,2014,09,05,15.1,1,Y
IDCJAC0010,086338,2014,09,06,18.1,1,Y
IDCJAC0010,086338,2014,09,07,20.8,1,Y
IDCJAC0010,086338,2014,09,08,21.5,1,Y
IDCJAC0010,086338,2014,09,09,20.1,1,Y
IDCJAC0010,086338,2014,09,10,19.3,1,Y
IDCJAC0010,086338,2014,09,11,16.4,1,Y
IDCJAC0010,086338,2014,09,12,15.5,1,Y
IDCJAC0010,086338,2014,09,13,17.2,1,Y
IDCJAC0010,086338,2014,09,14,19.8,1,Y
IDCJAC0010,086338,2014,09,15,18.4,1,Y
IDCJAC0010,086338,2014,09,16,14.8,1,Y
IDCJAC0010,086338,2014,09,17,15.9,1,Y
IDCJAC0010,086338,2014,09,18,13.5,1,Y
IDCJAC0010,086338,2014,09,19,14.7,1,Y
IDCJAC0010,086338,2014,09,20,15.1,1,Y
IDCJAC0010,086338,2014,09,21,16.4,1,Y
IDCJAC0010,086338,2014,09,22,23.3,1,Y
IDCJAC0010,086338,2014,09,23,25.7,1,Y
IDCJAC0010,086338,2014,09,24,23.8,1,Y
IDCJAC0010,086338,2014,09,25,15.4,1,Y
IDCJAC0010,086338,2014,09,26,18.7,1,Y
IDCJAC0010,086338,2014,09,27,23.2,1,Y
IDCJAC0010,086338,2014,09,28,28.0,1,Y
IDCJAC0010,086338,2014,09,29,23.3,1,Y
IDCJAC0010,086338,2014,09,30,24.0,1,Y
IDCJAC0010,086338,2014,10,01,15.2,1,Y
IDCJAC0010,086338,2014,10,02,17.1,1,Y
IDCJAC0010,086338,2014,10,03,19.6,1,Y
IDCJAC0010,086338,2014,10,04,26.3,1,Y
IDCJAC0010,086338,2014,10,05,17.4,1,Y
IDCJAC0010,086338,2014,10,06,25.4,1,Y
IDCJAC0010,086338,2014,10,07,17.2,1,Y
IDCJAC0010,086338,2014,10,08,18.6,1,Y
IDCJAC0010,086338,2014,10,09,21.9,1,Y
IDCJAC0010,086338,2014,10,10,24.5,1,Y
IDCJAC0010,086338,2014,10,11,20.0,1,Y
IDCJAC0010,086338,2014,10,12,26.9,1,Y
IDCJAC0010,086338,2014,10,13,14.6,1,Y
IDCJAC0010,086338,2014,10,14,15.6,1,Y
IDCJAC0010,086338,2014,10,15,15.4,1,Y
IDCJAC0010,086338,2014,10,16,15.6,1,Y
IDCJAC0010,086338,2014,10,17,16.3,1,Y
IDCJAC0010,086338,2014,10,18,24.6,1,Y
IDCJAC0010,086338,2014,10,19,29.2,1,Y
IDCJAC0010,086338,2014,10,20,20.7,1,Y
IDCJAC0010,086338,2014,10,21,28.2,1,Y
IDCJAC0010,086338,2014,10,22,32.3,1,Y
IDCJAC0010,086338,2014,10,23,22.3,1,Y
IDCJAC0010,086338,2014,10,24,30.3,1,Y
IDCJAC0010,086338,2014,10,25,18.2,1,Y
IDCJAC0010,086338,2014,10,26,24.7,1,Y
IDCJAC0010,086338,2014,10,27,19.4,1,Y
IDCJAC0010,086338,2014,10,28,19.5,1,Y
IDCJAC0010,086338,2014,10,29,21.8,1,Y
IDCJAC0010,086338,2014,10,30,21.3,1,Y
IDCJAC0010,086338,2014,10,31,32.3,1,Y
IDCJAC0010,086338,2014,11,01,17.2,1,Y
IDCJAC0010,086338,2014,11,02,15.4,1,Y
IDCJAC0010,086338,2014,11,03,23.1,1,Y
IDCJAC0010,086338,2014,11,04,28.8,1,Y
IDCJAC0010,086338,2014,11,05,16.8,1,Y
IDCJAC0010,086338,2014,11,06,22.5,1,Y
IDCJAC0010,086338,2014,11,07,32.1,1,Y
IDCJAC0010,086338,2014,11,08,34.9,1,Y
IDCJAC0010,086338,2014,11,09,17.5,1,Y
IDCJAC0010,086338,2014,11,10,19.6,1,Y
IDCJAC0010,086338,2014,11,11,17.0,1,Y
IDCJAC0010,086338,2014,11,12,22.8,1,Y
IDCJAC0010,086338,2014,11,13,30.6,1,Y
IDCJAC0010,086338,2014,11,14,18.9,1,Y
IDCJAC0010,086338,2014,11,15,17.6,1,Y
IDCJAC0010,086338,2014,11,16,17.6,1,Y
IDCJAC0010,086338,2014,11,17,19.1,1,Y
IDCJAC0010,086338,2014,11,18,19.9,1,Y
IDCJAC0010,086338,2014,11,19,29.2,1,Y
IDCJAC0010,086338,2014,11,20,28.4,1,Y
IDCJAC0010,086338,2014,11,21,22.2,1,Y
IDCJAC0010,086338,2014,11,22,31.0,1,Y
IDCJAC0010,086338,2014,11,23,24.5,1,Y
IDCJAC0010,086338,2014,11,24,19.7,1,Y
IDCJAC0010,086338,2014,11,25,20.9,1,Y
IDCJAC0010,086338,2014,11,26,18.9,1,Y
IDCJAC0010,086338,2014,11,27,18.3,1,Y
IDCJAC0010,086338,2014,11,28,18.8,1,Y
IDCJAC0010,086338,2014,11,29,24.1,1,Y
IDCJAC0010,086338,2014,11,30,35.0,1,Y
IDCJAC0010,086338,2014,12,01,28.1,1,N
IDCJAC0010,086338,2014,12,02,24.3,1,N
IDCJAC0010,086338,2014,12,03,23.9,1,N
IDCJAC0010,086338,2014,12,04,25.6,1,N
IDCJAC0010,086338,2014,12,05,20.4,1,N
IDCJAC0010,086338,2014,12,06,22.7,1,N
IDCJAC0010,086338,2014,12,07,17.8,1,N
IDCJAC0010,086338,2014,12,08,20.1,1,N
IDCJAC0010,086338,2014,12,09,19.0,1,N
IDCJAC0010,086338,2014,12,10,20.0,1,N
IDCJAC0010,086338,2014,12,11,19.8,1,N
IDCJAC0010,086338,2014,12,12,26.6,1,N
IDCJAC0010,086338,2014,12,13,30.7,1,N
IDCJAC0010,086338,2014,12,14,25.1,1,N
IDCJAC0010,086338,2014,12,15,22.9,1,N
IDCJAC0010,086338,2014,12,16,32.3,1,N
IDCJAC0010,086338,2014,12,17,21.6,1,N
IDCJAC0010,086338,2014,12,18,24.8,1,N
IDCJAC0010,086338,2014,12,19,19.3,1,N
IDCJAC0010,086338,2014,12,20,22.5,1,N
IDCJAC0010,086338,2014,12,21,33.1,1,N
IDCJAC0010,086338,2014,12,22,23.6,1,N
IDCJAC0010,086338,2014,12,23,26.5,1,N
IDCJAC0010,086338,2014,12,24,21.3,1,N
IDCJAC0010,086338,2014,12,25,23.0,1,N
IDCJAC0010,086338,2014,12,26,18.9,1,N
IDCJAC0010,086338,2014,12,27,21.1,1,N
IDCJAC0010,086338,2014,12,28,32.0,1,N
IDCJAC0010,086338,2014,12,29,26.2,1,N
IDCJAC0010,086338,2014,12,30,23.4,1,N
IDCJAC0010,086338,2014,12,31,25.3,1,N
IDCJAC0010,086338,2015,01,01,26.9,1,Y
IDCJAC0010,086338,2015,01,02,38.8,1,Y
IDCJAC0010,086338,2015,01,03,38.2,1,Y
IDCJAC0010,086338,2015,01,04,21.4,1,Y
IDCJAC0010,086338,2015,01,05,22.0,1,Y
IDCJAC0010,086338,2015,01,06,26.0,1,Y
IDCJAC0010,086338,2015,01,07,37.4,1,Y
IDCJAC0010,086338,2015,01,08,28.2,1,Y
IDCJAC0010,086338,2015,01,09,18.0,1,Y
IDCJAC0010,086338,2015,01,10,21.7,1,Y
IDCJAC0010,086338,2015,01,11,27.5,1,Y
IDCJAC0010,086338,2015,01,12,31.3,1,Y
IDCJAC0010,086338,2015,01,13,25.6,1,Y
IDCJAC0010,086338,2015,01,14,22.7,1,Y
IDCJAC0010,086338,2015,01,15,20.0,1,Y
IDCJAC0010,086338,2015,01,16,27.3,1,Y
IDCJAC0010,086338,2015,01,17,25.0,1,Y
IDCJAC0010,086338,2015,01,18,19.5,1,Y
IDCJAC0010,086338,2015,01,19,23.6,1,Y
IDCJAC0010,086338,2015,01,20,30.4,1,Y
IDCJAC0010,086338,2015,01,21,33.1,1,Y
IDCJAC0010,086338,2015,01,22,35.8,1,Y
IDCJAC0010,086338,2015,01,23,25.0,1,Y
IDCJAC0010,086338,2015,01,24,26.3,1,Y
IDCJAC0010,086338,2015,01,25,22.0,1,Y
IDCJAC0010,086338,2015,01,26,19.8,1,Y
IDCJAC0010,086338,2015,01,27,19.1,1,Y
IDCJAC0010,086338,2015,01,28,25.4,1,Y
IDCJAC0010,086338,2015,01,29,22.2,1,Y
IDCJAC0010,086338,2015,01,30,21.0,1,Y
IDCJAC0010,086338,2015,01,31,20.2,1,Y
IDCJAC0010,086338,2015,02,01,19.0,1,Y
IDCJAC0010,086338,2015,02,02,21.1,1,Y
IDCJAC0010,086338,2015,02,03,20.0,1,Y
IDCJAC0010,086338,2015,02,04,19.0,1,Y
IDCJAC0010,086338,2015,02,05,24.2,1,Y
IDCJAC0010,086338,2015,02,06,35.7,1,Y
IDCJAC0010,086338,2015,02,07,35.0,1,Y
IDCJAC0010,086338,2015,02,08,21.5,1,Y
IDCJAC0010,086338,2015,02,09,28.3,1,Y
IDCJAC0010,086338,2015,02,10,27.8,1,Y
IDCJAC0010,086338,2015,02,11,26.8,1,Y
IDCJAC0010,086338,2015,02,12,21.9,1,Y
IDCJAC0010,086338,2015,02,13,32.4,1,Y
IDCJAC0010,086338,2015,02,14,25.1,1,Y
IDCJAC0010,086338,2015,02,15,34.4,1,Y
IDCJAC0010,086338,2015,02,16,24.6,1,Y
IDCJAC0010,086338,2015,02,17,20.6,1,Y
IDCJAC0010,086338,2015,02,18,21.2,1,Y
IDCJAC0010,086338,2015,02,19,26.9,1,Y
IDCJAC0010,086338,2015,02,20,25.3,1,Y
IDCJAC0010,086338,2015,02,21,36.1,1,Y
IDCJAC0010,086338,2015,02,22,35.3,1,Y
IDCJAC0010,086338,2015,02,23,29.3,1,Y
IDCJAC0010,086338,2015,02,24,20.1,1,Y
IDCJAC0010,086338,2015,02,25,27.0,1,Y
IDCJAC0010,086338,2015,02,26,23.2,1,Y
IDCJAC0010,086338,2015,02,27,24.3,1,Y
IDCJAC0010,086338,2015,02,28,32.3,1,Y
IDCJAC0010,086338,2015,03,01,20.8,1,Y
IDCJAC0010,086338,2015,03,02,23.0,1,Y
IDCJAC0010,086338,2015,03,03,22.7,1,Y
IDCJAC0010,086338,2015,03,04,23.5,1,Y
IDCJAC0010,086338,2015,03,05,18.6,1,Y
IDCJAC0010,086338,2015,03,06,21.1,1,Y
IDCJAC0010,086338,2015,03,07,22.6,1,Y
IDCJAC0010,086338,2015,03,08,24.4,1,Y
IDCJAC0010,086338,2015,03,09,23.8,1,Y
IDCJAC0010,086338,2015,03,10,21.7,1,Y
IDCJAC0010,086338,2015,03,11,23.8,1,Y
IDCJAC0010,086338,2015,03,12,19.9,1,Y
IDCJAC0010,086338,2015,03,13,20.4,1,Y
IDCJAC0010,086338,2015,03,14,30.1,1,Y
IDCJAC0010,086338,2015,03,15,18.3,1,Y
IDCJAC0010,086338,2015,03,16,25.5,1,Y
IDCJAC0010,086338,2015,03,17,26.2,1,Y
IDCJAC0010,086338,2015,03,18,24.4,1,Y
IDCJAC0010,086338,2015,03,19,33.5,1,Y
IDCJAC0010,086338,2015,03,20,19.6,1,Y
IDCJAC0010,086338,2015,03,21,22.7,1,Y
IDCJAC0010,086338,2015,03,22,28.8,1,Y
IDCJAC0010,086338,2015,03,23,27.0,1,Y
IDCJAC0010,086338,2015,03,24,15.3,1,Y
IDCJAC0010,086338,2015,03,25,20.4,1,Y
IDCJAC0010,086338,2015,03,26,18.0,1,Y
IDCJAC0010,086338,2015,03,27,18.1,1,Y
IDCJAC0010,086338,2015,03,28,19.1,1,Y
IDCJAC0010,086338,2015,03,29,22.7,1,Y
IDCJAC0010,086338,2015,03,30,23.1,1,Y
IDCJAC0010,086338,2015,03,31,25.3,1,Y
IDCJAC0010,086338,2015,04,01,29.0,1,Y
IDCJAC0010,086338,2015,04,02,17.2,1,Y
IDCJAC0010,086338,2015,04,03,20.9,1,Y
IDCJAC0010,086338,2015,04,04,23.5,1,Y
IDCJAC0010,086338,2015,04,05,18.5,1,Y
IDCJAC0010,086338,2015,04,06,18.4,1,Y
IDCJAC0010,086338,2015,04,07,17.3,1,Y
IDCJAC0010,086338,2015,04,08,17.7,1,Y
IDCJAC0010,086338,2015,04,09,19.1,1,Y
IDCJAC0010,086338,2015,04,10,18.7,1,Y
IDCJAC0010,086338,2015,04,11,23.7,1,Y
IDCJAC0010,086338,2015,04,12,18.3,1,Y
IDCJAC0010,086338,2015,04,13,19.1,1,Y
IDCJAC0010,086338,2015,04,14,24.7,1,Y
IDCJAC0010,086338,2015,04,15,27.6,1,Y
IDCJAC0010,086338,2015,04,16,17.8,1,Y
IDCJAC0010,086338,2015,04,17,17.1,1,Y
IDCJAC0010,086338,2015,04,18,21.9,1,Y
IDCJAC0010,086338,2015,04,19,14.7,1,Y
IDCJAC0010,086338,2015,04,20,16.2,1,Y
IDCJAC0010,086338,2015,04,21,17.7,1,Y
IDCJAC0010,086338,2015,04,22,19.5,1,Y
IDCJAC0010,086338,2015,04,23,19.2,1,Y
IDCJAC0010,086338,2015,04,24,21.1,1,Y
IDCJAC0010,086338,2015,04,25,15.0,1,Y
IDCJAC0010,086338,2015,04,26,15.4,1,Y
IDCJAC0010,086338,2015,04,27,15.1,1,Y
IDCJAC0010,086338,2015,04,28,16.0,1,Y
IDCJAC0010,086338,2015,04,29,17.1,1,Y
IDCJAC0010,086338,2015,04,30,19.6,1,Y
IDCJAC0010,086338,2015,05,01,23.1,1,Y
IDCJAC0010,086338,2015,05,02,22.2,1,Y
IDCJAC0010,086338,2015,05,03,18.2,1,Y
IDCJAC0010,086338,2015,05,04,22.3,1,Y
IDCJAC0010,086338,2015,05,05,18.1,1,Y
IDCJAC0010,086338,2015,05,06,16.2,1,Y
IDCJAC0010,086338,2015,05,07,15.6,1,Y
IDCJAC0010,086338,2015,05,08,15.9,1,Y
IDCJAC0010,086338,2015,05,09,18.7,1,Y
IDCJAC0010,086338,2015,05,10,16.6,1,Y
IDCJAC0010,086338,2015,05,11,15.9,1,Y
IDCJAC0010,086338,2015,05,12,17.4,1,Y
IDCJAC0010,086338,2015,05,13,12.8,1,Y
IDCJAC0010,086338,2015,05,14,14.6,1,Y
IDCJAC0010,086338,2015,05,15,14.5,1,Y
IDCJAC0010,086338,2015,05,16,16.2,1,Y
IDCJAC0010,086338,2015,05,17,20.5,1,Y
IDCJAC0010,086338,2015,05,18,20.4,1,Y
IDCJAC0010,086338,2015,05,19,16.2,1,Y
IDCJAC0010,086338,2015,05,20,18.1,1,Y
IDCJAC0010,086338,2015,05,21,13.6,1,Y
IDCJAC0010,086338,2015,05,22,14.1,1,Y
IDCJAC0010,086338,2015,05,23,13.3,1,Y
IDCJAC0010,086338,2015,05,24,15.6,1,Y
IDCJAC0010,086338,2015,05,25,17.1,1,Y
IDCJAC0010,086338,2015,05,26,15.6,1,Y
IDCJAC0010,086338,2015,05,27,18.7,1,Y
IDCJAC0010,086338,2015,05,28,19.7,1,Y
IDCJAC0010,086338,2015,05,29,15.8,1,Y
IDCJAC0010,086338,2015,05,30,17.3,1,Y
IDCJAC0010,086338,2015,05,31,16.8,1,Y
IDCJAC0010,086338,2015,06,01,12.2,1,Y
IDCJAC0010,086338,2015,06,02,11.4,1,Y
IDCJAC0010,086338,2015,06,03,13.6,1,Y
IDCJAC0010,086338,2015,06,04,11.3,1,Y
IDCJAC0010,086338,2015,06,05,15.0,1,Y
IDCJAC0010,086338,2015,06,06,16.6,1,Y
IDCJAC0010,086338,2015,06,07,14.5,1,Y
IDCJAC0010,086338,2015,06,08,18.5,1,Y
IDCJAC0010,086338,2015,06,09,13.5,1,Y
IDCJAC0010,086338,2015,06,10,13.4,1,Y
IDCJAC0010,086338,2015,06,11,14.0,1,Y
IDCJAC0010,086338,2015,06,12,13.1,1,Y
IDCJAC0010,086338,2015,06,13,18.2,1,Y
IDCJAC0010,086338,2015,06,14,17.4,1,Y
IDCJAC0010,086338,2015,06,15,16.9,1,Y
IDCJAC0010,086338,2015,06,16,16.1,1,Y
IDCJAC0010,086338,2015,06,17,13.8,1,Y
IDCJAC0010,086338,2015,06,18,12.7,1,Y
IDCJAC0010,086338,2015,06,19,12.4,1,Y
IDCJAC0010,086338,2015,06,20,11.6,1,Y
IDCJAC0010,086338,2015,06,21,12.9,1,Y
IDCJAC0010,086338,2015,06,22,14.1,1,Y
IDCJAC0010,086338,2015,06,23,17.6,1,Y
IDCJAC0010,086338,2015,06,24,16.0,1,Y
IDCJAC0010,086338,2015,06,25,14.0,1,Y
IDCJAC0010,086338,2015,06,26,16.9,1,Y
IDCJAC0010,086338,2015,06,27,14.1,1,Y
IDCJAC0010,086338,2015,06,28,14.5,1,Y
IDCJAC0010,086338,2015,06,29,12.3,1,Y
IDCJAC0010,086338,2015,06,30,14.2,1,Y
IDCJAC0010,086338,2015,07,01,15.0,1,Y
IDCJAC0010,086338,2015,07,02,11.9,1,Y
IDCJAC0010,086338,2015,07,03,12.0,1,Y
IDCJAC0010,086338,2015,07,04,10.6,1,Y
IDCJAC0010,086338,2015,07,05,14.9,1,Y
IDCJAC0010,086338,2015,07,06,11.5,1,Y
IDCJAC0010,086338,2015,07,07,14.2,1,Y
IDCJAC0010,086338,2015,07,08,14.8,1,Y
IDCJAC0010,086338,2015,07,09,13.4,1,Y
IDCJAC0010,086338,2015,07,10,14.3,1,Y
IDCJAC0010,086338,2015,07,11,13.1,1,Y
IDCJAC0010,086338,2015,07,12,12.3,1,Y
IDCJAC0010,086338,2015,07,13,12.7,1,Y
IDCJAC0010,086338,2015,07,14,9.8,1,Y
IDCJAC0010,086338,2015,07,15,10.5,1,Y
IDCJAC0010,086338,2015,07,16,12.3,1,Y
IDCJAC0010,086338,2015,07,17,12.3,1,Y
IDCJAC0010,086338,2015,07,18,11.5,1,Y
IDCJAC0010,086338,2015,07,19,12.1,1,Y
IDCJAC0010,086338,2015,07,20,14.7,1,Y
IDCJAC0010,086338,2015,07,21,17.0,1,Y
IDCJAC0010,086338,2015,07,22,16.6,1,Y
IDCJAC0010,086338,2015,07,23,16.1,1,Y
IDCJAC0010,086338,2015,07,24,15.0,1,Y
IDCJAC0010,086338,2015,07,25,13.3,1,Y
IDCJAC0010,086338,2015,07,26,11.6,1,Y
IDCJAC0010,086338,2015,07,27,13.9,1,Y
IDCJAC0010,086338,2015,07,28,14.4,1,Y
IDCJAC0010,086338,2015,07,29,14.0,1,Y
IDCJAC0010,086338,2015,07,30,12.3,1,Y
IDCJAC0010,086338,2015,07,31,14.0,1,Y
IDCJAC0010,086338,2015,08,01,11.4,1,Y
IDCJAC0010,086338,2015,08,02,14.9,1,Y
IDCJAC0010,086338,2015,08,03,10.8,1,Y
IDCJAC0010,086338,2015,08,04,11.3,1,Y
IDCJAC0010,086338,2015,08,05,10.8,1,Y
IDCJAC0010,086338,2015,08,06,12.8,1,Y
IDCJAC0010,086338,2015,08,07,13.1,1,Y
IDCJAC0010,086338,2015,08,08,12.6,1,Y
IDCJAC0010,086338,2015,08,09,13.3,1,Y
IDCJAC0010,086338,2015,08,10,16.0,1,Y
IDCJAC0010,086338,2015,08,11,14.8,1,Y
IDCJAC0010,086338,2015,08,12,14.8,1,Y
IDCJAC0010,086338,2015,08,13,13.0,1,Y
IDCJAC0010,086338,2015,08,14,15.3,1,Y
IDCJAC0010,086338,2015,08,15,14.9,1,Y
IDCJAC0010,086338,2015,08,16,17.0,1,Y
IDCJAC0010,086338,2015,08,17,12.2,1,Y
IDCJAC0010,086338,2015,08,18,11.1,1,Y
IDCJAC0010,086338,2015,08,19,12.7,1,Y
IDCJAC0010,086338,2015,08,20,17.1,1,Y
IDCJAC0010,086338,2015,08,21,18.7,1,Y
IDCJAC0010,086338,2015,08,22,18.8,1,Y
IDCJAC0010,086338,2015,08,23,16.3,1,Y
IDCJAC0010,086338,2015,08,24,14.5,1,Y
IDCJAC0010,086338,2015,08,25,14.3,1,Y
IDCJAC0010,086338,2015,08,26,14.6,1,Y
IDCJAC0010,086338,2015,08,27,11.7,1,Y
IDCJAC0010,086338,2015,08,28,13.2,1,Y
IDCJAC0010,086338,2015,08,29,11.7,1,Y
IDCJAC0010,086338,2015,08,30,12.5,1,Y
IDCJAC0010,086338,2015,08,31,13.0,1,Y
IDCJAC0010,086338,2015,09,01,16.2,1,Y
IDCJAC0010,086338,2015,09,02,18.8,1,Y
IDCJAC0010,086338,2015,09,03,14.0,1,Y
IDCJAC0010,086338,2015,09,04,13.7,1,Y
IDCJAC0010,086338,2015,09,05,14.0,1,Y
IDCJAC0010,086338,2015,09,06,16.6,1,Y
IDCJAC0010,086338,2015,09,07,13.6,1,Y
IDCJAC0010,086338,2015,09,08,12.8,1,Y
IDCJAC0010,086338,2015,09,09,15.3,1,Y
IDCJAC0010,086338,2015,09,10,15.7,1,Y
IDCJAC0010,086338,2015,09,11,20.1,1,Y
IDCJAC0010,086338,2015,09,12,21.7,1,Y
IDCJAC0010,086338,2015,09,13,25.5,1,Y
IDCJAC0010,086338,2015,09,14,26.7,1,Y
IDCJAC0010,086338,2015,09,15,15.9,1,Y
IDCJAC0010,086338,2015,09,16,14.8,1,Y
IDCJAC0010,086338,2015,09,17,14.3,1,Y
IDCJAC0010,086338,2015,09,18,14.7,1,Y
IDCJAC0010,086338,2015,09,19,21.3,1,Y
IDCJAC0010,086338,2015,09,20,22.9,1,Y
IDCJAC0010,086338,2015,09,21,18.1,1,Y
IDCJAC0010,086338,2015,09,22,12.7,1,Y
IDCJAC0010,086338,2015,09,23,12.6,1,Y
IDCJAC0010,086338,2015,09,24,14.3,1,Y
IDCJAC0010,086338,2015,09,25,19.1,1,Y
IDCJAC0010,086338,2015,09,26,17.9,1,Y
IDCJAC0010,086338,2015,09,27,20.2,1,Y
IDCJAC0010,086338,2015,09,28,21.4,1,Y
IDCJAC0010,086338,2015,09,29,16.9,1,Y
IDCJAC0010,086338,2015,09,30,15.9,1,Y
IDCJAC0010,086338,2015,10,01,21.6,1,Y
IDCJAC0010,086338,2015,10,02,28.6,1,Y
IDCJAC0010,086338,2015,10,03,31.3,1,Y
IDCJAC0010,086338,2015,10,04,24.9,1,Y
IDCJAC0010,086338,2015,10,05,34.4,1,Y
IDCJAC0010,086338,2015,10,06,35.8,1,Y
IDCJAC0010,086338,2015,10,07,16.2,1,Y
IDCJAC0010,086338,2015,10,08,18.6,1,Y
IDCJAC0010,086338,2015,10,09,29.9,1,Y
IDCJAC0010,086338,2015,10,10,29.2,1,Y
IDCJAC0010,086338,2015,10,11,19.2,1,Y
IDCJAC0010,086338,2015,10,12,16.1,1,Y
IDCJAC0010,086338,2015,10,13,17.6,1,Y
IDCJAC0010,086338,2015,10,14,28.6,1,Y
IDCJAC0010,086338,2015,10,15,34.0,1,Y
IDCJAC0010,086338,2015,10,16,23.8,1,Y
IDCJAC0010,086338,2015,10,17,20.5,1,Y
IDCJAC0010,086338,2015,10,18,17.7,1,Y
IDCJAC0010,086338,2015,10,19,26.7,1,Y
IDCJAC0010,086338,2015,10,20,31.8,1,Y
IDCJAC0010,086338,2015,10,21,18.3,1,Y
IDCJAC0010,086338,2015,10,22,16.7,1,Y
IDCJAC0010,086338,2015,10,23,16.4,1,Y
IDCJAC0010,086338,2015,10,24,19.5,1,Y
